,OverTime,TrainingTimesLastYear,StockOptionLevel,RelationshipSatisfaction,JobSatisfaction,JobInvolvement,EnvironmentSatisfaction,BusinessTravel,Education,Gender,MaritalStatus,JobLevel,Attrition,PerformanceRating,WorkLifeBalance,Sales_Department,Research & Development_Department,Human Resources_Department,Life Sciences_EducationField,Other_EducationField,Medical_EducationField,Marketing_EducationField,Technical Degree_EducationField,Human Resources_EducationField,Sales Executive_JobRole,Research Scientist_JobRole,Laboratory Technician_JobRole,Manufacturing Director_JobRole,Healthcare Representative_JobRole,Manager_JobRole,Sales Representative_JobRole,Research Director_JobRole,Human Resources_JobRole,PercentSalaryHike,MonthlyRate,HourlyRate,Age,DailyRate,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,0,1,2,3,4,5,6,7,8,MonthlyIncome
1131,0,3,1,2,3,2,4,2,4,1,1,2,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,15332,92,34,653,10,1,8,8,2,7,7,5063,0.25467948941831375,-1.095151595038887,0.17479936548245076,0.1902313971300103,-1.3087569483602002,-0.14605196884610122,0.591487713116373,0.2104565944656179,1.1526701146620018,5063
1132,0,2,1,3,1,3,4,1,2,0,1,2,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,11262,84,40,118,14,1,5,5,4,1,2,4639,-0.9269714791281429,-0.3999126840816436,-0.12747642278698235,0.7508597677298641,-1.0825479762405952,-1.5621179133972851,0.05880644033563845,-0.4832291557895178,0.03030240865164431,4639
1133,0,0,1,3,2,4,4,1,3,1,2,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,5855,87,43,990,27,5,8,6,4,0,2,4876,-0.6390481383691757,0.8603614803054749,1.6058946754018424,0.16786754439021248,-1.533034031174036,-0.39505835822963464,-1.8906383085416254,0.4221090830065107,-0.34738948304275746,4876
1134,0,5,1,4,4,2,3,1,2,1,1,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,7713,63,35,1349,7,1,1,1,0,0,1,2690,-2.406653359373694,-0.18185677917082818,1.1551360436377753,-0.976829675030872,0.866099965263216,0.24427553997513965,-0.035818009493125205,-0.600956798536634,0.3619460998504256,2690
1135,0,5,0,2,1,4,4,1,4,1,0,4,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,3156,56,46,563,1,1,27,26,0,0,12,17567,3.4858179246295213,0.4111844246684051,-0.5416847218828759,-1.3503063999092881,0.4244815224822777,-1.4051150612213683,-0.17145174133929728,-2.2050271352582604,-1.1945011226987532,17567
1136,1,3,3,3,2,3,3,1,3,1,1,1,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,7324,51,28,329,24,1,1,1,1,0,0,2408,-2.6052950023159975,-0.8978397636220578,0.3185532694760546,1.1495274941375344,0.35581589287604376,-1.4784555188585438,-1.5232316544525673,-0.3124088989325266,0.28131966738675585,2408
1137,1,2,0,2,3,2,2,0,2,0,1,1,0,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,10293,85,22,457,26,1,4,4,2,1,3,2814,-1.8478454878349,-1.3970744011967773,0.8244240140847738,1.135519937267612,-1.4212959611362834,-0.8614947924637003,-1.0824505809763472,0.00425953488628084,0.07319859293196351,2814
1138,1,3,1,3,3,3,2,2,5,1,1,4,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,20689,41,50,1234,20,2,32,30,8,12,13,11245,5.959564333090706,-0.7401919594280656,0.30439655917785735,1.0080870233716512,0.7415560161416658,1.408660554052182,-1.0782080991086356,0.20818217306985543,0.9234016011853449,11245
1139,0,3,2,4,4,4,2,1,4,0,1,1,0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17,18783,35,32,634,5,3,6,3,2,0,2,3312,-1.657733874236015,-0.029950788788253895,-1.0935777242043834,0.3738855651202057,1.423485557132655,0.08697137273443656,0.07870896327156647,0.21488149194581255,-0.22482509437103212,3312
1140,1,4,1,4,4,3,2,1,3,0,2,5,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,3549,31,44,1313,7,0,23,22,7,1,10,19049,3.6783278723832655,-0.24667500016493216,0.09869389632135356,-1.5904645466550487,1.3952856530143278,0.34235922806756586,-1.4273469438109465,-2.117793550010806,-1.0106654173778384,19049
1141,0,3,1,2,2,2,2,1,3,1,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,5348,48,30,241,7,1,6,6,4,1,1,2141,-1.381939770478819,-1.0995114115361038,-1.2757342304520478,-0.6509133423367236,-0.0687423200691272,-1.3053911104773177,-0.9410427703975971,-0.21832701274790217,0.057887686633423426,2141
1142,1,3,0,1,1,1,3,1,5,0,0,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,23447,50,45,1015,5,1,10,10,7,1,4,5769,0.4874966477419038,-0.160248730328337,-0.7858787701623526,0.23940577991287704,0.5024828985186542,1.3566394465406977,0.30443627361930004,-0.5136675499864435,-0.5311916177068525,5769
1143,0,2,1,1,1,2,1,0,3,1,1,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,24162,52,45,336,26,1,10,10,7,4,5,4385,0.8288659045892733,-0.7580418544529106,-0.4378352897999948,2.6192388642586426,-0.14019408076858506,0.043079383709901393,-0.9259078657599491,0.034824024297654375,0.058703957111036924,4385
1144,0,3,0,4,1,3,4,2,4,1,0,2,0,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,21602,54,31,715,2,7,10,5,2,0,3,5332,-1.0141851428457955,1.083962906916781,-1.3894894426560456,-0.10563068246458605,0.16205515354494915,0.5956412482745194,0.28150982869903873,1.2593117841268107,-0.5703589987734302,5332
1145,1,2,2,2,3,3,3,1,4,0,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,12421,76,36,559,12,9,7,3,2,1,1,4663,-1.3032234664797526,1.668457816334321,-0.323044107624333,-0.1017273909399862,-1.0172554043521245,-0.602863368415994,-0.6294971744281708,1.8515986492082315,-0.08053124091964456,4663
1146,0,3,1,1,4,4,3,2,4,1,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,17000,42,34,426,10,1,9,9,7,7,2,4724,0.38960442086571045,-1.2566564076724338,-1.4038038598104432,0.5273529450446329,0.2763327444940289,-0.018314745954067808,-0.548005910139054,0.30211455851456676,1.2363192072785663,4724
1147,0,3,1,4,1,3,3,1,4,0,1,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,22102,84,49,722,25,1,10,9,6,1,4,3211,0.2310397932759813,-0.08605630556644114,0.6989615096678706,1.9173037708484504,-1.2766558045510672,0.4273219748563838,-0.4736199424468656,-0.40331725914635563,-0.47196003303145734,3211
1148,0,3,3,4,1,3,2,1,5,1,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,3835,76,39,1387,10,2,10,7,7,7,7,5377,1.0180076205476072,-0.9061540379974182,1.233475141973623,-1.572317947874393,-0.48655089487783465,0.3899999093050906,-0.7099784728331536,0.47315043812386026,0.8718690331209015,5377
1149,0,3,2,1,1,2,4,1,3,1,2,1,0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,16290,67,27,1302,19,1,7,7,7,0,7,4066,-0.34928974338295654,-1.468078720369793,0.6152132048430278,0.08900249302292501,-0.7849349388123649,1.554782110618122,-1.1635134023160452,0.0712583865658241,-1.0438997923775455,4066
1150,0,2,0,4,1,4,2,1,5,1,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,26312,48,35,819,18,1,16,16,15,1,10,5208,2.431909158964338,-1.8786990852223713,-0.7864713780292767,1.3156879636267824,-0.3137252473191232,1.6608757659728761,-0.7962308493164267,0.39208546428194085,-2.017618860364036,5208
1151,0,5,1,2,1,1,2,1,3,0,2,2,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,20460,39,28,580,27,0,6,5,3,0,0,4877,-1.6662436851228133,-0.9068120632023181,0.49746887780701876,2.6362699329194474,1.4567795853976178,-0.14969590594548735,-0.8605242597242458,-0.71350250781672,0.09614478370414543,4877
1152,0,2,0,3,4,3,3,1,1,1,0,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,26009,97,21,546,5,1,3,2,2,2,2,3117,-2.089556193312327,-1.0171951612154304,-0.06592165616171006,1.1118628411596516,-0.7902506445858629,0.3118625887346759,2.1630048062996976,0.1706184553620785,0.4266962163748907,3117
1153,1,2,0,3,4,3,2,2,2,0,0,1,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,18420,70,18,544,3,1,0,0,0,0,0,1569,-3.213756032500185,-1.0329896399780527,-1.2599186437905838,-0.13557886343259443,-0.7407613712954962,0.28443420652259344,0.49865808571215237,-0.04790225462394388,0.28273206127762796,1569
1154,0,2,1,3,3,3,4,1,4,0,1,5,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,5220,98,47,1176,26,3,27,5,2,1,0,19658,1.2018770866521642,2.6869112972678035,1.7568452779764396,-0.047365784276203915,-1.918477038936604,-0.1513438312897649,-1.8533740976231006,-2.109428561860642,0.6636145580193563,19658
1155,0,3,1,4,3,2,3,1,2,1,2,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,10302,76,39,170,3,0,11,10,8,0,7,3069,0.4560473746079548,-1.326878606420573,-0.6432955456501471,-0.27037778366221027,-0.560041588061088,-1.383634737768609,0.7560214807083162,-0.4692845015738956,-1.2024113816690414,3069
1156,0,2,2,4,3,2,1,1,3,0,1,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,25800,80,40,884,15,1,18,18,15,14,12,10435,4.814591411432766,-2.1327323593051632,0.014168010661028354,1.1622577790180064,-1.081283428788086,1.4494782113845184,0.4709928810235902,1.1232707127084673,1.2933739394491577,10435
1157,0,5,1,4,3,3,3,0,4,0,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,12250,52,35,208,8,1,15,14,11,2,9,4148,1.7146990193917588,-1.8078991630884242,-1.3245617502688432,-0.01764771665171854,-0.2879864545232165,-0.7476887833200812,-0.442924768481469,0.2163615342308532,-1.2924197769661843,4148
1158,0,2,3,1,3,3,3,1,3,1,1,2,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26493,85,37,671,19,3,9,4,3,0,2,5768,-0.9947525055498884,0.5669166273689301,0.450360939655576,2.069994730963051,-0.6982082063862904,0.46761420928929137,0.5477112962697225,-0.02301947311713685,-0.2690021680264481,5768
1159,0,2,0,4,3,3,1,2,3,0,0,2,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,3140,81,39,711,4,0,10,9,2,3,8,5042,0.2579210337587321,-0.9830597409429681,0.15324851067882475,-1.434844068533905,-0.8580944435509085,-0.944680485213419,-0.004689704034904288,-0.7202249019792749,0.07967833865061781,5042
1160,0,3,2,1,4,2,4,1,2,0,2,2,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19,5388,59,45,1329,2,1,10,10,7,3,9,5770,1.2069076924351643,-0.8229837014293838,1.1609677298759904,-1.514291215298303,1.2840002340973002,0.0028495487929332177,0.36951896036422216,-0.2629424174007155,-0.3965646436152065,5770
1161,1,6,1,4,3,2,4,1,2,0,1,3,0,3,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,14199,54,38,397,2,3,10,5,4,0,2,7756,-0.5761470791972018,0.468830256682342,-0.6653500346611984,0.12344481437188554,1.0809997160497216,-1.0008819445473445,0.8008303143822982,-0.2913795985515013,-0.29645669779835115,7756
1162,0,3,0,3,1,2,4,1,3,1,1,3,1,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,21530,55,35,737,10,9,15,13,12,6,0,10306,1.7446810206472538,1.0332495876689425,-0.3516858975146252,0.757102583108412,0.6874992778033682,0.3713500023173339,0.20960344450390347,2.2993498451282637,0.4764765002641413,10306
1163,0,2,1,1,2,3,2,1,3,0,1,1,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,9953,71,37,1470,10,1,8,8,4,7,7,3936,0.48614936234223366,-1.129181884532173,0.6573295136590417,-1.2431202802719743,-0.6692042023267445,1.2390298479775896,-0.7488747365377646,0.2433149924552963,1.0623028321808035,3936
1164,1,2,0,4,4,3,3,1,3,0,0,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,19948,84,40,448,16,6,18,4,2,3,3,7945,0.1123265878753893,1.6035749525012264,-0.03492499134236525,1.2934633379755796,-0.969248063368343,-0.442465855212693,0.10762931272882227,0.6582699665376995,0.33799645890111313,7945
1165,1,3,0,3,4,3,1,2,5,1,1,2,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,10503,37,44,602,1,4,14,10,7,0,2,5743,0.404279514658748,0.5997408363306287,-1.6567488353320337,-1.0896774535435942,0.476210319075379,-0.24711179646360848,-0.7714890011934638,0.04923095490217475,-0.7295395154513006,5743
1166,0,3,1,2,4,2,3,2,5,1,1,4,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,5602,89,48,365,4,2,23,2,2,2,2,15202,0.7187542190657504,1.8737999697337833,1.2642766817168136,0.11719930941008219,0.8582217177637034,-2.5613165564390603,1.6823119516288934,-1.7354955524870608,0.6995672751257279,15202
1167,1,2,2,4,4,1,1,1,2,1,2,2,1,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,22098,59,35,763,15,6,7,2,2,2,2,5440,-1.1676271928706399,0.9685113629503389,-0.44858960810937937,1.022394189687512,-0.09855982743491151,0.5845102397176889,-0.4493988296603099,1.107471910529797,0.21036486435970747,5440
1168,1,2,0,3,4,3,1,2,1,0,0,1,0,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13,17218,32,24,567,2,1,6,6,3,1,3,3760,-1.3352287268449057,-1.2117094771235029,-1.8784809191711653,-0.23596727363938566,0.8607627634145547,0.330258024425326,-0.22633684382916294,-0.10358415979517402,-0.11973992074162984,3760
1169,0,0,0,1,3,4,2,1,3,0,1,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17,22490,86,27,486,8,7,5,3,2,0,2,3517,-1.8231440462757897,0.731558980813842,-0.17599502208601384,0.9048589720107592,-0.5682227360914333,-0.19718767943232712,1.1829593629256667,1.6179266620922772,-0.415656494478434,3517
1170,0,0,0,3,4,3,4,2,3,1,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,6297,87,27,591,2,2,6,4,2,1,2,2580,-1.7153013030067294,-0.636176986320745,-0.15447339124477907,-1.26095425138989,-1.0803514807108747,-0.8822633449488383,0.41479406770814686,0.023016544940568977,0.14967791815374043,2580
1171,1,3,0,2,1,3,1,1,3,1,0,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,3339,73,40,1329,7,3,10,4,2,0,3,2166,-1.1275237754756662,0.41781120940021454,1.0742682976210407,-1.7010212508204507,-0.14461612890520234,0.026459275917915356,-0.5828873806941398,-0.1198172307623523,-0.20803218816987834,2166
1172,0,2,0,3,3,2,3,1,3,1,0,2,0,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,23413,42,29,469,10,9,8,5,2,1,4,5869,-0.8771848139977825,1.127667693194166,-1.9139853856180666,0.6930050184127493,-0.007973069465009482,0.46941215696783906,-0.7441020812640349,2.1238224556938645,-0.5570331591145755,5869
1173,0,6,2,3,1,3,2,1,4,0,1,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,22792,42,36,711,5,4,9,3,2,0,2,8008,-0.9863558975583568,0.9119590061744478,-1.7153821788413242,0.27376176712973793,0.3694967862580522,0.8545054891077077,-0.24201188621077274,-0.004101268684533036,-0.22460608349344033,8008
1174,0,6,2,3,3,4,4,2,1,1,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,4973,77,25,772,2,1,7,7,7,0,7,5206,-0.35672754902113724,-1.6237317365375812,0.5500913607837675,-1.2764631502854307,0.04644580237553865,-0.808211288607257,0.6636503975798935,-0.06524997017956861,-0.9694901105668245,5206
1175,0,3,0,3,2,3,4,1,3,1,1,2,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,7693,66,39,492,12,4,7,5,4,1,0,5295,-1.0034829633746967,0.48645434434608403,0.7960424055819895,0.36856643420912255,0.8427596325698632,-1.646576900968292,0.15825884236009283,0.23969613466686415,0.18333672015567679,5295
1176,0,2,2,2,2,3,1,1,4,0,1,4,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3498,72,49,301,22,3,27,4,2,1,2,16413,1.1644231802602356,2.20107836310806,0.6303695261726145,0.6906839595397436,-0.4117494962298929,-2.15756134600472,-1.387876906187812,-1.7398618744661425,0.3103635713830943,16413
1177,0,3,3,3,1,2,4,1,5,0,2,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,21981,50,50,813,17,5,19,14,11,1,11,13269,3.231044030028577,0.6725667608552511,-0.15670705790090847,1.1809610665016987,0.4095343245408966,0.6457622436025522,-0.609324639107547,0.37932665979615243,-1.780777797360808,13269
1178,0,3,0,1,3,3,3,1,3,0,0,1,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,13251,31,20,1141,2,1,2,2,2,2,2,2783,-2.1804136467803215,-1.3563020163673407,-0.20714476524573477,-0.6472307431463418,2.1731111853818343,0.5973495718829906,0.14875461615646612,0.10315626901213408,0.5092068554045107,2783
1179,0,2,1,3,2,3,4,1,3,0,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,19332,66,34,1130,3,1,11,11,8,7,9,5433,1.536867776487127,-1.5773946731627173,-0.4845175535428779,-0.614857342029491,-0.3604354879293255,1.4584546639096223,0.44449335170030335,0.5270665428471841,0.40238774037084657,5433
1180,0,4,0,3,2,3,1,1,3,1,0,1,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,10950,77,36,311,7,2,15,4,3,1,3,2013,-0.7635724525598045,-0.04721819386677102,-0.9036099885252413,-0.31893925056113814,-1.2744014475162087,-0.8979341502705773,-0.16947467265795055,-0.18508609961117958,-0.16324304233321627,2013
1181,1,3,1,2,3,2,3,1,1,0,1,4,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,11652,41,49,465,6,2,30,15,11,2,12,13966,4.07778002047836,0.10001401558469876,-0.3990639338216563,0.1495441333926888,1.5334286948327183,-1.0220133979682005,0.12202604492391576,-0.8112962050981569,-1.498710059180441,13966
1182,0,6,0,3,3,2,4,0,4,0,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,15411,33,36,894,1,0,4,3,2,1,2,4374,-1.4881743215229475,-0.5415911507531423,-1.1377345222354074,-0.5340429380757474,1.34861860514509,0.5183760877061564,-0.07029777998564024,-0.8100506716066787,0.2607574329558587,4374
1183,0,3,1,1,1,4,4,1,2,1,2,2,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,26308,79,36,1040,3,6,13,5,4,0,4,6842,-0.3203855176025051,1.2802714634453836,0.4019530627260051,0.6314669639685826,0.5389478515059845,0.898004228796813,1.8627201640904878,0.8433680531426364,-0.6988178898583125,6842
1184,0,6,1,3,3,3,2,1,5,0,1,4,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25,18685,91,54,584,22,3,36,10,8,4,7,17426,3.7701603809531323,1.9046044088095433,2.061850934740542,2.3942418363594298,0.45799206089112027,-1.1384519034833358,1.0139169189033843,-1.1543059882605697,-0.044469543945297264,17426
1185,0,3,1,1,3,2,3,1,2,1,1,4,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3525,65,43,1291,15,1,14,14,10,6,11,17603,3.400416349140188,-0.8459434237491777,2.596656294698371,-0.25596696087595266,1.6756424593169232,-0.6179759415642058,0.05389781574186327,-0.6942278969309466,0.14965060685905815,17603
1186,1,2,0,1,4,3,4,2,4,1,0,2,1,4,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,10414,36,35,880,12,3,13,11,9,6,7,4581,1.392540059054728,-1.218856718049125,1.0097664648638385,0.4480300615311886,2.5546878919101372,-0.6402126976015096,0.04475322469113793,1.0227930008760504,0.23611955003883506,4581
1187,0,4,2,4,4,3,4,2,3,1,1,2,0,3,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,9867,90,38,1189,1,7,19,13,11,2,9,4735,2.0118632620418717,0.2436871905012797,0.9459991655072347,-1.587449590027998,-0.5452535391088551,0.22569270269161051,0.817761840200514,1.771575717285415,-1.4271445080616185,4735
1188,1,3,1,2,2,2,1,1,3,1,2,2,0,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,3356,43,29,991,5,1,10,10,0,0,9,4187,-0.44109182888155635,-1.1746299233735038,-0.2876511268167946,-1.6316630340179856,0.6220665346315274,-0.21805017567439391,-1.0615046147698577,-0.48180210373157745,-0.7758539265407102,4187
1189,0,5,2,3,4,3,4,1,4,1,2,2,0,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,3921,93,33,392,2,1,6,6,2,0,4,5505,-1.0695263821515901,-0.5909277108347261,-0.029933456966051843,-1.1851380796634605,-1.199350865806395,-1.578035210732635,0.6174012532489466,-0.6616935837792485,-0.25017806001878695,5505
1190,0,4,2,3,2,3,4,1,3,1,2,2,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,25518,45,32,977,2,0,10,9,5,1,6,5470,-0.012213804183992667,-1.035002777336617,-1.365275834883055,0.12349653983603728,0.5197255636529391,1.6856605099144941,0.4648728135196901,-0.5302075012034025,-0.5879410237080614,5470
1191,0,2,2,1,4,3,1,1,4,0,1,2,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,22589,67,31,1112,5,1,10,10,0,0,2,5476,-1.0429723572546161,-0.07174370405183102,-0.7863153140179108,-0.17414834652351474,-0.61524035030454,1.6194896920411024,0.20304099484524238,-0.8064452140128575,-0.04722050113880219,5476
1192,1,2,1,2,1,3,4,1,3,0,2,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16,24941,74,49,464,16,4,17,2,2,2,2,2587,-0.45829718645843337,1.4968427217601423,-0.25670970314592806,1.871455542196222,-0.4667845849088961,-0.05753962329795542,0.29905834370681145,0.2059144549944035,0.18987940537625975,2587
1193,0,3,0,2,2,2,4,2,3,0,0,1,0,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,23826,42,38,148,2,1,4,4,3,3,3,2440,-1.0800306713797538,-0.6856324610876083,-1.265032689804102,1.461790327743419,1.8170846529966505,-0.7582977840332052,1.5810137838892016,0.058523843791362905,0.4084197591711884,2440
1194,0,2,3,3,2,4,2,1,4,0,2,4,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,21086,47,47,1225,2,6,29,3,2,1,2,15972,1.138509949530509,3.2996379055981455,-0.7969051336414873,-0.36759364865189526,0.901932156531535,1.2634232310955733,-0.018682547131223696,-0.7301841298276317,0.09180005441007309,15972
1195,0,2,0,1,3,3,3,1,3,1,0,4,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,22384,36,49,809,1,4,23,8,7,0,0,15379,1.4012797680542823,2.245129204201778,-1.6232279809312338,0.07447084891028438,1.1255307662752252,0.8073539253746735,0.08082947961135283,-1.0584856467927846,-0.3409237842470897,15379
1196,1,2,0,4,3,3,4,1,2,1,0,3,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,11591,80,41,1206,23,3,21,2,0,0,2,7082,-0.6019487682360842,1.5382152910479072,1.7252626506320616,0.5784714719842949,-0.4385338596919195,0.1667433381482995,-1.027117997361515,-0.8568651103407078,0.10023996220601364,7082
1197,0,3,0,1,1,3,4,1,1,1,0,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,21082,54,20,727,9,1,2,2,2,0,2,2728,-2.3653750573866055,-1.1791452203563555,-1.2735549094686154,0.3138599941283393,-0.3772058839985676,0.991720433298045,-0.3464602256695771,-0.0016356288633608829,-0.12781439174458253,2728
1198,1,2,1,3,4,3,3,0,3,0,2,2,0,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,16130,36,33,530,16,1,7,6,5,1,2,5368,-0.8188618275082667,-0.7827714165829373,0.5675567711857984,1.7386750062236513,2.4801062058481738,-0.9044310957239823,0.2055613268092242,-0.31831150996341384,-0.04052427928700083,5368
1199,0,2,2,2,3,3,1,1,4,1,1,2,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,7419,80,36,1351,26,6,10,3,2,0,2,5347,-1.1429282344523297,1.1620341022554384,2.021259558161662,0.03074677680599326,-0.7629738759862208,0.2614759389405154,-1.7768066453608626,0.6774731726140606,-0.17400715703308123,5347
1200,1,2,3,1,4,3,3,1,3,0,2,1,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4167,44,44,528,1,4,8,2,2,2,2,3195,-1.0502198857966891,0.6545872796856781,-0.44860322620521276,-1.0115993906193324,1.39279218602542,-1.5649736490497959,-0.08304883787867792,0.2846227310171542,0.3589711104163228,3195
1201,1,2,0,1,3,2,4,1,1,1,0,1,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,20586,93,23,1320,8,1,5,5,4,1,2,3989,-1.508690187638177,-0.9074293923179403,0.3473362202545329,-0.3819539621810919,-1.5283402475138144,1.8418620401245092,0.48560128970256194,-0.09129435785729381,0.04517935067466671,3989
1202,0,5,1,4,3,3,4,1,2,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19,26176,87,38,1495,4,7,7,0,0,0,0,3306,-2.0728766246679005,2.066262657972702,1.038884603603721,0.22057276653540814,0.25003926706389973,1.6488487092321873,1.6524440843791843,1.1009751234044194,0.09557536699576037,3306
1203,0,2,0,3,4,4,2,1,4,1,1,3,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,3458,48,53,1395,24,3,11,4,3,1,2,7005,-0.179512046161167,1.2186570565464594,1.6025159117378531,-0.2693701972392131,0.6637139612007531,0.04751090584562375,-2.4154533367675075,-0.6645372345768926,0.20191938251467617,7005
